"","rowid","blockType","diceIndices_1","diceIndices_2","block","trialIndex","allTrialIndex","key","R","startSqueezyAcquisition","stateTime","state","diceWeights_1","diceWeights_2","diceWeights_3","diceWeights_4","criteria_1","criteria_2","criteria_3","criteria_4","criteria_5","bank","purse_1","purse_2","diceRollTime","break.","chosenDice","startDice","chosenDiceLocation","endDice","chosenWinProbs_1","chosenWinProbs_2","unchosenDice","rand_1","rand_2","winnings_1","winnings_2","randRwd","allowedWinnings_1","allowedWinnings_2","totalWin","isPurseFull_1","isPurseFull_2","winCurrency","isWinPurseFull","startReward","endReward","isPurseFullAfterReward_1","isPurseFullAfterReward_2","meanRecentChoice","moveToBank","goToNextState","recentPreference_1","recentPreference_2","startITI","startScan","subject_nr","stateName","correctDice","correct"
"420",421,1,2,1,1,191,191,0,1,529340.8595661,3,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,2.36368827994154,0,2,529341.2105309,1,529341.948292,0,0.15,0,0.479267093571883,0.688902002185649,0,0,0.540544960002547,0,0,0,0,0,0,0,529344.3797391,529344.9070309,0,0,1.77777777777778,0,0,0,1,529344.9091056,528669.0724677,23,"learning",1,0
"421",422,1,1,2,1,192,192,0,1,529345.1883395,4,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,0.988895844190645,0,2,529345.5308579,2,529346.0407568,0,0.15,0,0.198300403170205,0.325171938639072,0,0,0.852929507866238,0,0,0,0,0,0,0,529347.0986536,529347.6265128,0,0,1.77777777777778,0,0,0,1,529347.6279652,528669.0724677,23,"learning",1,0
"422",426,1,2,1,1,196,196,0,1,529362.6683692,8,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,1.48211040217035,0,2,529363.029545,1,529363.90349,0,0.15,0,0.384063847889002,0.590111758114304,0,0,0.300797575459094,0,0,0,0,0,0,0,529365.4473287,529365.9749181,0,0,Inf,0,0,0,1,529365.976262,528669.0724677,23,"learning",1,0
"423",427,1,1,2,1,197,197,0,1,529366.2553741,9,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,1.05709208312493,0,2,529366.6158616,2,529367.7127965,0,0.15,0,0.917622161597713,0.845267179759453,0,0,0.476466649451497,0,0,0,0,0,0,0,529368.8334745,529369.3623925,0,0,Inf,0,0,0,1,529369.3638482,528669.0724677,23,"learning",1,0
"424",428,1,2,1,1,198,198,0,1,529369.6431503,10,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,0.595743979927117,0,2,529370.0018648,1,529370.4813624,0,0.15,0,0.187578443546368,0.40110222372404,0,0,0.412365084806067,0,0,0,0,0,0,0,529371.135387,529371.6688061,0,0,Inf,0,0,0,1,529371.6702258,528669.0724677,23,"learning",1,0
"425",429,1,1,2,1,199,199,0,1,529371.9495349,11,2,0.85,0,0,0.15,0,1,20,0,3,100,4,1,1.77506524162947,0,2,529372.3037156,2,529372.9964006,0,0.15,0,0.759630653691911,0.396919194198856,0,0,0.330289757887535,0,0,0,0,0,0,0,529374.838464,529375.365373,0,0,Inf,0,0,0,1,529375.3668206,528669.0724677,23,"learning",1,0
"426",430,1,1,2,1,200,200,0,1,529375.6460591,12,2,0.85,0,0,0.15,0,1,20,0,3,105,0,1,1.3621786354091,0,1,529376.0069886,1,529376.3621364,0.85,0,1,0.779315824148903,0.0105593734054564,1,0,0.329188983358365,1,0,1,0,0,1,0,529377.7742546,529378.3030209,1,0,Inf,1,0,0,1,529379.6691851,528669.0724677,23,"learning",1,1
"427",431,1,1,2,1,201,201,0,1,529380.2468994,13,2,0.85,0,0,0.15,0,1,20,0,3,105,0,1,1.4546944339582,0,2,529380.5933726,2,529380.8377235,0,0.15,0,0.103089883528972,0.891149187385711,0,0,0.0622717300367648,0,0,0,0,0,0,0,529382.3614175,529382.8918642,0,0,Inf,0,0,0,1,529382.8932534,528669.0724677,23,"learning",1,0
"428",432,1,2,1,1,202,202,0,1,529383.1724206,14,2,0.85,0,0,0.15,0,1,20,0,3,105,0,1,1.5854853007046,0,2,529383.5123808,1,529383.8736396,0,0.15,0,0.218120300084085,0.499898830205151,0,0,0.147786349939953,0,0,0,0,0,0,0,529385.530598,529386.0583421,0,0,Inf,0,0,0,1,529386.0596952,528669.0724677,23,"learning",1,0
"429",433,1,1,2,1,203,203,0,1,529386.3392735,15,2,0.85,0,0,0.15,0,1,20,0,3,105,0,2,1.25862077283584,0,1,529386.6818157,1,529387.0020826,0.85,0,1,0.220757089638674,0.222430514824783,0,1,0.90470308299769,0,1,1,0,0,2,0,529388.3162555,529388.8458692,0,0,Inf,0,0,0,1,529388.8466161,528669.0724677,23,"learning",1,1
"430",434,1,2,1,1,204,204,0,1,529389.2806473,16,2,0.85,0,0,0.15,0,1,20,0,3,105,1,2,1.21803231727205,0,1,529389.6175482,2,529389.9933437,0.85,0,1,0.768465096009352,0.787756978530513,1,0,0.714798529807355,1,0,1,0,0,1,0,529391.2861003,529391.8123746,0,0,Inf,0,0,0,1,529391.813082,528669.0724677,23,"learning",1,1
"431",435,1,2,1,1,205,205,0,1,529392.2599859,17,2,0.85,0,0,0.15,0,1,20,0,3,105,1,3,1.26074087522263,0,1,529392.6031841,2,529392.920904,0.85,0,1,0.0714411375386037,0.759055615393662,0,1,0.896426003082427,0,1,1,0,0,2,0,529394.2379425,529394.7712772,0,0,1.66666666666667,0,0,0,0,529394.7719843,528669.0724677,23,"learning",1,1
"432",436,1,2,1,1,206,206,0,1,529395.200434,18,2,0.85,0,0,0.15,0,1,20,0,3,105,1,4,0.708239219073034,0,1,529395.5389618,2,529395.8398913,0.85,0,1,0.101534313784252,0.701092717089553,0,1,0.97101391051848,0,1,1,0,0,2,0,529396.6065038,529397.13917,0,0,1.55555555555556,0,0,0,0,529397.1399694,528669.0724677,23,"learning",1,1
"433",437,1,2,1,1,207,207,0,1,529397.5791239,19,2,0.85,0,0,0.15,0,1,20,0,3,110,1,0,1.64005066311534,0,1,529397.9244369,2,529398.1969846,0.85,0,1,0.519826414229536,0.608804352429537,0,1,0.994141655667971,0,1,1,0,0,2,0,529399.9093234,529400.4476638,0,1,1.44444444444444,2,0,0,0,529401.8282616,528669.0724677,23,"learning",1,1
"434",438,1,2,1,1,208,208,0,1,529402.3381941,20,2,0.85,0,0,0.15,0,1,20,0,3,110,1,0,2.36080176396358,0,2,529402.6783749,1,529402.9466578,0,0.15,0,0.625234692688204,0.584620922372043,0,0,0.121413700771269,0,0,0,0,0,0,0,529405.3637495,529405.8928077,0,0,1.33333333333333,0,1,0,0,529405.8944345,528669.0724677,23,"learning",1,0
"435",439,1,1,2,1,209,209,0,1,529406.1731828,1,3,0.85,0,0,0.15,1,0,0,0,2,110,1,0,0.562937242624523,0,2,529406.5149188,2,529407.0694113,0,0.15,0,0.680531655648998,0.432762321756291,0,0,0.2326127051178,0,0,0,0,0,0,0,529407.6989967,529408.2243273,0,0,1.33333333333333,0,0,0,0,529408.2255498,528669.0724677,23,"fill",1,0
"436",440,1,2,1,1,210,210,0,1,529408.5028474,2,3,0.85,0,0,0.15,1,0,0,0,2,110,1,0,1.67688539519508,0,2,529408.8502395,1,529409.3962014,0,0.15,0,0.769305045249517,0.177493578880806,0,0,0.536222314979859,0,0,0,0,0,0,0,529411.1353477,529411.6634769,0,0,1.44444444444444,0,0,0,0,529411.6647924,528669.0724677,23,"fill",1,0
"437",441,1,1,2,1,211,211,0,1,529411.9443682,3,3,0.85,0,0,0.15,1,0,0,0,2,110,2,0,1.28724131303485,0,1,529412.2863868,1,529412.6462219,0.85,0,1,0.0145559921754903,0.0639615254713108,1,0,0.804285430855472,1,0,1,0,0,1,0,529414.0051073,529414.5378329,0,0,1.44444444444444,0,0,0,0,529414.5385268,528669.0724677,23,"fill",1,1
"438",442,1,2,1,1,212,212,0,1,529414.9722589,4,3,0.85,0,0,0.15,1,0,0,0,2,110,2,1,1.6755370369018,0,1,529415.3222834,2,529415.5910123,0.85,0,1,0.0889726062539079,0.624388047625502,0,1,0.937246633572482,0,1,1,0,0,2,0,529417.323689,529417.8504681,0,0,1.33333333333333,0,0,0,0,529417.8511417,528669.0724677,23,"fill",1,1
"439",443,1,1,2,1,213,213,0,1,529418.2969856,5,3,0.85,0,0,0.15,1,0,0,0,2,110,2,1,1.37891439077689,0,1,529418.6416409,1,529418.9120551,0.85,0,1,0.997496788003907,0.837988357112692,0,0,0.366521828473948,0,0,0,0,0,0,0,529420.3429614,529420.8720841,0,0,1.33333333333333,0,0,0,0,529420.8733175,528669.0724677,23,"fill",1,1
"440",444,1,2,1,1,214,214,0,1,529421.1523558,6,3,0.85,0,0,0.15,1,0,0,0,2,110,3,1,2.13511630541236,0,1,529421.4940827,2,529421.8663709,0.85,0,1,0.535214475122964,0.176053499835803,1,0,0.471800251732378,1,0,1,0,0,1,0,529424.0635322,529424.6067518,0,0,1.33333333333333,0,0,0,0,529424.6074097,528669.0724677,23,"fill",1,1
"441",445,1,1,2,1,215,215,0,1,529425.0480109,7,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,2.25815216400998,0,1,529425.3972669,1,529425.7243992,0.85,0,1,0.603315799732325,0.523875110897203,1,0,0.31239284066565,1,0,1,0,0,1,0,529428.049309,529428.5776994,0,0,1.33333333333333,0,0,0,0,529428.5783837,528669.0724677,23,"fill",1,1
"442",446,1,1,2,1,216,216,0,1,529429.028214,8,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,1.32574243342141,0,1,529429.3673062,1,529429.6800081,0.85,0,1,0.895087621799976,0.589639433140942,0,0,0.774273955456536,0,0,0,0,0,0,0,529431.0685627,529431.5975287,0,0,1.33333333333333,0,0,0,0,529431.5988362,528669.0724677,23,"fill",1,1
"443",447,1,2,1,1,217,217,0,1,529431.8776635,9,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,0.77017474449252,0,1,529432.2196665,2,529432.666418,0.85,0,1,0.928772905318583,0.631318847218759,0,0,0.112151378949139,0,0,0,0,0,0,0,529433.5038892,529434.0303971,0,0,1.33333333333333,0,0,0,0,529434.0316653,528669.0724677,23,"fill",1,1
"444",448,1,2,1,1,218,218,0,1,529434.3109182,10,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,2.23311898605324,0,2,529434.6550252,1,529435.0832301,0,0.15,0,0.0579648954825762,0.724362812383374,0,0,0.37981270146152,0,0,0,0,0,0,0,529437.3902838,529437.9164304,0,0,1.22222222222222,0,0,1,0,529437.9176595,528669.0724677,23,"fill",1,0
"445",449,1,1,2,1,219,219,0,1,529438.1968447,11,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,1.40522102431734,0,2,529438.5415094,2,529438.8968702,0,0.15,0,0.595106549287428,0.836035859561378,0,0,0.425611937018892,0,0,0,0,0,0,0,529440.3595177,529440.8898065,0,0,1.22222222222222,0,0,1,0,529440.8911058,528669.0724677,23,"fill",1,0
"446",450,1,1,2,1,220,220,0,1,529441.1705613,12,3,0.85,0,0,0.15,1,0,0,0,2,110,4,1,2.76701524098302,0,2,529441.5107324,2,529441.8242359,0,0.15,0,0.849799406557777,0.856514616297091,0,0,0.358227009182143,0,0,0,0,0,0,0,529444.663014,529445.1889636,0,0,1.22222222222222,0,0,1,0,529445.1903832,528669.0724677,23,"fill",1,0
"447",451,1,2,1,1,221,221,0,1,529445.4665692,13,3,0.85,0,0,0.15,1,0,0,0,2,110,5,1,2.28093346607165,0,1,529445.8142406,2,529446.2932427,0.85,0,1,0.0158110282713865,0.0985528111542183,1,0,0.0763537964546338,1,0,1,0,0,1,0,529448.6330428,529449.1592367,1,0,1.33333333333333,0,1,0,0,529449.160509,528669.0724677,23,"fill",1,1
"448",452,1,1,2,1,222,222,0,1,529449.6062443,1,4,0,0,0,0,0,0,8,0,2,110,5,1,1.53976041875188,0,2,529449.9510151,2,529450.4995669,0,0,0,0.535067663229935,0.95582610382013,0,0,0.292819583553047,0,0,0,1,0,0,0,529452.102537,529452.6298986,1,0,1.33333333333333,0,0,0,0,529452.6312728,528669.0724677,23,"extinction",2,1
"449",453,1,2,1,1,223,223,0,1,529452.9075987,2,4,0,0,0,0,0,0,8,0,2,110,5,1,1.07723927965867,0,2,529453.2537562,1,529453.5755387,0,0,0,0.282210186740804,0.0904733098062641,0,0,0.866194268181972,0,0,0,1,0,0,0,529454.7046816,529455.2304241,1,0,1.44444444444444,0,0,0,0,529455.2318776,528669.0724677,23,"extinction",2,1
"450",454,1,2,1,1,224,224,0,1,529455.5111526,3,4,0,0,0,0,0,0,8,0,2,110,5,1,1.60446216769218,0,2,529455.855934,1,529456.234213,0,0,0,0.14173906318245,0.553310412072715,0,0,0.050369850363347,0,0,0,1,0,0,0,529457.9074565,529458.4350608,1,0,1.55555555555556,0,0,0,0,529458.4365033,528669.0724677,23,"extinction",2,1
"451",455,1,2,1,1,225,225,0,1,529458.7165634,4,4,0,0,0,0,0,0,8,0,2,110,5,1,1.93403105056029,0,1,529459.0585869,2,529459.3729428,0,0,1,0.635487692298767,0.790418302697593,0,0,0.711016024688484,0,0,0,1,0,0,0,529461.3770413,529461.9033552,1,0,1.66666666666667,0,0,0,0,529461.9047705,528669.0724677,23,"extinction",2,0
"452",456,1,1,2,1,226,226,0,1,529462.1842419,5,4,0,0,0,0,0,0,8,0,2,110,5,1,1.67410109104641,0,2,529462.5280209,2,529462.9789439,0,0,0,0.892564655468826,0.993246355797884,0,0,0.25636140603023,0,0,0,1,0,0,0,529464.7130435,529465.2390905,1,0,1.66666666666667,0,0,0,0,529465.2404291,528669.0724677,23,"extinction",2,1
"453",457,1,2,1,1,227,227,0,1,529465.5185263,6,4,0,0,0,0,0,0,8,0,2,110,5,1,1.22081344641238,0,1,529465.8642647,2,529466.4170921,0,0,1,0.955579850477924,0.648802585087785,0,0,0.628605123082922,0,0,0,1,0,0,0,529467.69898,529468.2291104,1,0,1.77777777777778,0,0,0,1,529468.230481,528669.0724677,23,"extinction",2,0
"454",458,1,2,1,1,228,228,0,1,529468.5101808,7,4,0,0,0,0,0,0,8,0,2,110,5,1,1.80164557273992,0,2,529468.8500875,1,529469.3596054,0,0,0,0.0434050761248785,0.761061820013663,0,0,0.308583096376466,0,0,0,1,0,0,0,529471.235153,529471.7620016,1,0,1.66666666666667,0,0,0,0,529471.7633839,528669.0724677,23,"extinction",2,1
"455",459,1,1,2,1,229,229,0,1,529472.0426653,8,4,0,0,0,0,0,0,8,0,2,110,5,1,0.550562717521344,0,2,529472.3863265,2,529472.727827,0,0,0,0.79315840704869,0.595797143843581,0,0,0.0544211242849271,0,0,0,1,0,0,0,529473.3535626,529473.8796297,1,0,1.66666666666667,0,1,0,0,529473.8816808,528669.0724677,23,"extinction",2,1
"456",460,1,2,1,1,230,230,0,1,529474.1599495,1,5,0.85,0,0,0.85,0,2,20,1,2,110,5,1,1.19071750342018,0,1,529474.5047236,2,529475.2715383,0.85,0,1,0.173069406117858,0.389591222461657,1,0,0.14858567206512,0,0,1,1,0,1,1,529476.4962983,529476.5371069,1,0,1.66666666666667,0,0,0,0,529477.2715745,528669.0724677,23,"reinstatement",2,0
"457",461,1,2,1,1,1,1,0,1,529549.2318096,1,1,0.15,0,0,0.85,0,2,20,0,3,0,0,1,2.11323940378301,0,2,529549.6013136,1,529551.1080231,0,0.85,0,0.264794386531086,0.066931109313184,0,1,0.178266836171305,0,1,1,0,0,2,0,529553.3041733,529553.8379006,0,0,NA,0,0,0,0,529553.8386554,529549.1521326,23,"learning",2,1
"458",462,1,2,1,1,2,2,0,1,529554.279052,2,1,0.15,0,0,0.85,0,2,20,0,3,0,0,1,2.24582178591521,0,2,529554.6213228,1,529555.0750756,0,0.85,0,0.239452756034011,0.885375962031305,0,0,0.138116730239396,0,0,0,0,0,0,0,529557.3900193,529557.9212688,0,0,2,0,0,0,1,529557.9233011,529549.1521326,23,"learning",2,1
"459",463,1,1,2,1,3,3,0,1,529558.2018381,3,1,0.15,0,0,0.85,0,2,20,0,3,0,0,2,1.18203357037679,0,2,529558.5413154,2,529558.8390048,0,0.85,0,0.926280941209768,0.712527830522283,0,1,0.701308450648752,0,1,1,0,0,2,0,529560.093058,529560.6199297,0,0,2,0,0,0,1,529560.6206504,529549.1521326,23,"learning",2,1
"460",464,1,2,1,1,4,4,0,1,529561.0604242,4,1,0.15,0,0,0.85,0,2,20,0,3,0,0,3,1.09978425358493,0,2,529561.41035,1,529561.7556796,0,0.85,0,0.160058131784859,0.194722331497455,0,1,0.640477962231005,0,1,1,0,0,2,0,529562.9287623,529563.4706633,0,0,2,0,0,0,1,529563.4713846,529549.1521326,23,"learning",2,1
"461",465,1,2,1,1,5,5,0,1,529563.9107432,5,1,0.15,0,0,0.85,0,2,20,0,3,0,0,3,1.03715243056347,0,2,529564.246094,1,529564.624523,0,0.85,0,0.0606273618712313,0.930427191222552,0,0,0.449550118454846,0,0,0,0,0,0,0,529565.7304592,529566.2602126,0,0,2,0,0,0,1,529566.261548,529549.1521326,23,"learning",2,1
"462",466,1,2,1,1,6,6,0,1,529566.5385194,6,1,0.15,0,0,0.85,0,2,20,0,3,0,1,3,1.07633483370088,0,2,529566.8815108,1,529567.2625603,0,0.85,0,0.4241855536593,0.646991277545458,1,0,0.912502399963159,1,0,1,0,0,1,0,529568.3993284,529568.9350212,0,0,2,0,0,0,1,529568.9357263,529549.1521326,23,"learning",2,1
"463",467,1,2,1,1,7,7,0,1,529569.3740672,7,1,0.15,0,0,0.85,0,2,20,0,3,0,1,4,1.67941516502149,0,2,529569.7171934,1,529570.1357068,0,0.85,0,0.32224921132689,0.276262879858227,0,1,0.0832964472188406,0,1,1,0,0,2,0,529571.8862834,529572.4281001,0,0,2,0,0,0,1,529572.4288003,529549.1521326,23,"learning",2,1
"464",468,1,1,2,1,8,8,0,1,529572.8578415,8,1,0.15,0,0,0.85,0,2,20,0,3,5,1,0,0.722954903354865,0,2,529573.2034333,2,529573.63419,0,0.85,0,0.209271529410581,0.340213162016529,0,1,0.809525618667919,0,1,1,0,0,2,0,529574.4209268,529574.950951,0,1,2,2,0,0,1,529576.2969905,529549.1521326,23,"learning",2,1
"465",469,1,2,1,1,9,9,0,1,529576.8062495,9,1,0.15,0,0,0.85,0,2,20,0,3,5,1,0,1.62096463088403,0,1,529577.1398971,2,529577.7081123,0.15,0,1,0.233411885896139,0.301218427996652,0,0,0.368720596704316,0,0,0,0,0,0,0,529579.3917054,529579.9177236,0,0,2,0,1,0,1,529579.9193407,529549.1521326,23,"learning",2,0
"466",470,1,1,2,1,10,10,0,1,529580.1958278,1,2,0.85,0,0,0.15,0,1,20,0,3,5,2,0,0.837138766969146,0,1,529580.5429364,1,529580.8150526,0.85,0,1,0.290411951663028,0.529273707547908,1,0,0.508432675071389,1,0,1,0,0,1,0,529581.7111969,529582.260505,0,0,1.88888888888889,0,0,0,1,529582.2612554,529549.1521326,23,"learning",1,1
"467",471,1,1,2,1,11,11,0,1,529582.7072122,2,2,0.85,0,0,0.15,0,1,20,0,3,5,3,0,1.8213324268529,0,1,529583.044938,1,529583.3510306,0.85,0,1,0.789492517223347,0.73368818511556,1,0,0.340321556410235,1,0,1,0,0,1,0,529585.2472917,529585.7759876,0,0,1.77777777777778,0,0,0,1,529585.7771779,529549.1521326,23,"learning",1,1
"468",472,1,2,1,1,12,12,0,1,529586.2233543,3,2,0.85,0,0,0.15,0,1,20,0,3,5,4,0,1.98348768033526,0,1,529586.5645281,2,529586.9387254,0.85,0,1,0.54306596835056,0.159892590380754,1,0,0.335021595704853,1,0,1,0,0,1,0,529589.000415,529589.5263677,0,0,1.66666666666667,0,0,0,0,529589.5275213,529549.1521326,23,"learning",1,1
"469",473,1,2,1,1,13,13,0,1,529589.957107,4,2,0.85,0,0,0.15,0,1,20,0,3,5,4,0,0.692930930816822,0,1,529590.3009467,2,529590.6392737,0.85,0,1,0.926610618043804,0.396060581168713,0,0,0.495566856390036,0,0,0,0,0,0,0,529591.3850825,529591.9121001,0,0,1.55555555555556,0,0,0,0,529591.9134437,529549.1521326,23,"learning",1,1
"470",474,1,2,1,1,14,14,0,1,529592.1897537,5,2,0.85,0,0,0.15,0,1,20,0,3,5,4,1,1.32588116524853,0,2,529592.5362207,1,529592.8659345,0,0.15,0,0.929422714122464,0.0611784021508024,0,1,0.507632689284712,0,1,1,0,0,2,0,529594.2541315,529594.8036146,0,0,1.44444444444444,0,0,0,0,529594.8043219,529549.1521326,23,"learning",1,0
"471",475,1,2,1,1,15,15,0,1,529595.2531385,6,2,0.85,0,0,0.15,0,1,20,0,3,5,4,1,1.9321581929853,0,2,529595.5885845,1,529595.9688024,0,0.15,0,0.43116110162189,0.356129111589199,0,0,0.929921750895641,0,0,0,0,0,0,0,529597.9738058,529598.4993421,0,0,1.44444444444444,0,0,0,0,529598.5006719,529549.1521326,23,"learning",1,0
"472",476,1,1,2,1,16,16,0,1,529598.7770698,7,2,0.85,0,0,0.15,0,1,20,0,3,5,4,1,1.39856321062823,0,2,529599.1248609,2,529599.4944087,0,0.15,0,0.545116691899978,0.33158533583767,0,0,0.43984511119067,0,0,0,0,0,0,0,529600.9596207,529601.4853241,0,0,1.44444444444444,0,0,0,0,529601.4866599,529549.1521326,23,"learning",1,0
"473",477,1,2,1,1,17,17,0,1,529601.7630521,8,2,0.85,0,0,0.15,0,1,20,0,3,10,0,1,1.13829350918638,0,2,529602.1108215,1,529602.7559185,0,0.15,0,0.252364901331338,0.0455236479687978,1,0,0.88656799171296,1,0,1,0,0,1,0,529603.9620703,529604.4899667,1,0,1.44444444444444,1,0,0,0,529605.8720834,529549.1521326,23,"learning",1,0
"474",478,1,1,2,1,18,18,0,1,529606.3666724,9,2,0.85,0,0,0.15,0,1,20,0,3,10,1,1,2.25827969206197,0,1,529606.6979759,1,529607.0429698,0.85,0,1,0.400142402822154,0.674756194977356,1,0,0.540500995092177,1,0,1,0,0,1,0,529609.3666568,529609.8963751,0,0,1.44444444444444,0,0,0,0,529609.8970746,529549.1521326,23,"learning",1,1
"475",479,1,1,2,1,19,19,0,1,529610.3359469,10,2,0.85,0,0,0.15,0,1,20,0,3,10,2,1,2.48371776665721,0,1,529610.6846156,1,529611.0808222,0.85,0,1,0.652870807540584,0.156322595551227,1,0,0.356478669089209,1,0,1,0,0,1,0,529613.6376253,529614.170292,0,0,1.44444444444444,0,0,0,0,529614.1709953,529549.1521326,23,"learning",1,1
"476",480,1,1,2,1,20,20,0,1,529614.615862,11,2,0.85,0,0,0.15,0,1,20,0,3,10,3,1,1.19831186648807,0,1,529614.9546115,1,529615.2367894,0.85,0,1,0.824558188205377,0.980211146824582,1,0,0.455582434276355,1,0,1,0,0,1,0,529616.5066872,529617.0345535,0,0,1.44444444444444,0,0,0,0,529617.0353007,529549.1521326,23,"learning",1,1
"477",481,1,1,2,1,21,21,0,1,529617.4739059,12,2,0.85,0,0,0.15,0,1,20,0,3,10,3,2,3.45880775651539,0,1,529617.8238891,1,529618.1108715,0.85,0,1,0.799388170519094,0.84231124211938,0,1,0.928994086236633,0,1,1,0,0,2,0,529621.6269415,529622.1767404,0,0,1.44444444444444,0,0,0,0,529622.1774629,529549.1521326,23,"learning",1,1
"478",482,1,1,2,1,22,22,0,1,529622.6155882,13,2,0.85,0,0,0.15,0,1,20,0,3,10,3,3,1.80669820326863,0,1,529622.9614452,1,529623.2951203,0.85,0,1,0.339853791051319,0.767061487066964,0,1,0.945975767012315,0,1,1,0,0,2,0,529625.1630635,529625.69083,0,0,1.44444444444444,0,0,0,0,529625.6920083,529549.1521326,23,"learning",1,1
"479",483,1,1,2,1,23,23,0,1,529626.1409204,14,2,0.85,0,0,0.15,0,1,20,0,3,10,3,4,1.13579489721605,0,1,529626.4810152,1,529626.7599954,0.85,0,1,0.650463675599287,0.0763408413046532,0,1,0.972290269531921,0,1,1,0,0,2,0,529627.9661167,529628.5008015,0,0,1.44444444444444,0,0,0,0,529628.5022137,529549.1521326,23,"learning",1,1
"480",484,1,1,2,1,24,24,0,1,529628.9334725,15,2,0.85,0,0,0.15,0,1,20,0,3,10,4,4,1.42767179787357,0,1,529629.2832608,1,529629.6864079,0.85,0,1,0.163067948968027,0.79424193534982,1,0,0.640268886278481,1,0,1,0,0,1,0,529631.1681819,529631.6973716,0,0,1.33333333333333,0,0,0,0,529631.6980767,529549.1521326,23,"learning",1,1
"481",485,1,2,1,1,25,25,0,1,529632.1364955,16,2,0.85,0,0,0.15,0,1,20,0,3,10,4,4,1.9686330070054,0,2,529632.4860098,1,529633.3475401,0,0.15,0,0.862553836994835,0.180044508472747,0,0,0.512508292409338,0,0,0,0,0,0,0,529635.3920189,529635.929689,0,0,1.22222222222222,0,1,1,0,529635.931286,529549.1521326,23,"learning",1,0
"482",486,1,1,2,1,26,26,0,1,529636.2088201,1,3,0.85,0,0,0.15,1,0,0,0,2,15,4,0,1.36834599173728,0,1,529636.5733849,1,529636.8915123,0.85,0,1,0.109424322561279,0.587682827512024,0,1,0.999120635377512,0,1,1,0,0,2,0,529638.3247386,529638.8526759,0,1,1.22222222222222,2,0,1,0,529640.2174212,529549.1521326,23,"fill",1,1
"483",487,1,1,2,1,27,27,0,1,529640.7052324,2,3,0.85,0,0,0.15,1,0,0,0,2,15,5,0,1.61334722373537,0,1,529641.0429615,1,529641.36423,0.85,0,1,0.300118038954234,0.652753535875162,1,0,0.305487952270064,1,0,1,0,0,1,0,529643.0454337,529643.5734062,1,0,1.11111111111111,0,1,1,0,529643.5741939,529549.1521326,23,"fill",1,1
"484",488,1,1,2,1,28,28,0,1,529644.0144238,1,4,0,0,0,0,0,0,8,0,2,15,5,0,1.02384370629928,0,2,529644.3625698,2,529645.6671927,0,0,0,0.370627805230006,0.718804904774914,0,0,0.744220760868573,0,0,0,1,0,0,0,529646.7476667,529647.2734107,1,0,1.11111111111111,0,0,1,0,529647.2747687,529549.1521326,23,"extinction",2,1
"485",489,1,1,2,1,29,29,0,1,529647.5511652,2,4,0,0,0,0,0,0,8,0,2,15,5,0,1.43203110043349,0,1,529647.8988366,1,529648.2655634,0,0,1,0.789846762148869,0.712351991755305,0,0,0.799295453268907,0,0,0,1,0,0,0,529649.7669333,529650.2941308,1,0,1.22222222222222,0,0,1,0,529650.2954906,529549.1521326,23,"extinction",2,0
"486",490,1,2,1,1,30,30,0,1,529650.5734452,3,4,0,0,0,0,0,0,8,0,2,15,5,0,1.6689523470782,0,1,529650.9178194,2,529651.352796,0,0,1,0.840460866080928,0.610117326161262,0,0,0.970106184163489,0,0,0,1,0,0,0,529653.0862596,529653.6131852,1,0,1.22222222222222,0,0,1,0,529653.6145161,529549.1521326,23,"extinction",2,0
"487",491,1,1,2,1,31,31,0,1,529653.8915032,4,4,0,0,0,0,0,0,8,0,2,15,5,0,1.16927134929818,0,2,529654.237425,2,529654.6812878,0,0,0,0.515333771920482,0.879917268817264,0,0,0.869450979602943,0,0,0,1,0,0,0,529655.9219455,529656.4478689,1,0,1.22222222222222,0,0,1,0,529656.4492025,529549.1521326,23,"extinction",2,1
"488",492,1,1,2,1,32,32,0,1,529656.7261117,5,4,0,0,0,0,0,0,8,0,2,15,5,0,1.99566930310803,0,1,529657.0731933,1,529657.400412,0,0,1,0.145114969407087,0.0726122932025809,0,0,0.700583394204775,0,0,0,1,0,0,0,529659.4583464,529659.9925619,1,0,1.33333333333333,0,0,0,0,529659.9938933,529549.1521326,23,"extinction",2,0
"489",493,1,2,1,1,33,33,0,1,529660.2580806,6,4,0,0,0,0,0,0,8,0,2,15,5,0,1.88411894690194,0,1,529660.5927822,2,529660.9919976,0,0,1,0.60685718259188,0.19438735436525,0,0,0.00309352970523336,0,0,0,1,0,0,0,529662.9444537,529663.4708261,1,0,1.33333333333333,0,0,0,0,529663.4721974,529549.1521326,23,"extinction",2,0
